301,202000,202000
302,203000,203000
303,204000,204000
304,205000,205000
305,206000,206000
306,207000,207000
307,208000,208000
308,209000,209000
309,210000,210000
310,211000,211000
311,212000,212000
312,213000,213000
313,214000,214000
314,215000,215000
315,216000,216000
316,217000,217000
317,218000,218000
318,219000,219000
319,220000,220000
320,221000,221000
321,222000,222000
322,223000,223000
323,224000,224000
324,225000,225000
325,226000,226000
326,227000,227000
327,228000,228000
328,229000,229000
329,230000,230000
330,231000,231000
331,232000,232000
332,233000,233000
333,234000,234000
334,235000,235000
335,236000,236000
336,237000,237000
337,238000,238000
338,239000,239000
339,240000,240000
340,241000,241000
341,242000,242000
342,243000,243000
343,244000,244000
344,245000,245000
345,246000,246000
346,247000,247000
347,248000,248000
348,249000,249000
349,250000,250000
350,251000,251000
351,252000,252000
352,253000,253000
353,254000,254000
354,255000,255000
355,256000,256000
356,257000,257000
357,258000,258000
358,259000,259000
359,260000,260000
360,261000,261000
361,262000,262000
362,263000,263000
363,264000,264000
364,265000,265000
365,266000,266000
366,267000,267000
367,268000,268000
368,269000,269000
369,270000,270000
370,271000,271000
371,272000,272000
372,273000,273000
373,274000,274000
374,275000,275000
375,276000,276000
376,277000,277000
377,278000,278000
378,279000,279000
379,280000,280000
380,281000,281000
381,282000,282000
382,283000,283000
383,284000,284000
384,285000,285000
385,286000,286000
386,287000,287000
387,288000,288000
388,289000,289000
389,290000,290000
390,291000,291000
391,292000,292000
392,293000,293000
393,294000,294000
394,295000,295000
395,296000,296000
396,297000,297000
397,298000,298000
398,299000,299000
399,300000,300000
400,301000,301000
401,302000,302000
402,303000,303000
403,304000,304000
404,305000,305000
405,306000,306000
406,307000,307000
407,308000,308000
408,309000,309000
409,310000,310000
410,311000,311000
411,312000,312000
412,313000,313000
413,314000,314000
414,315000,315000
415,316000,316000
416,317000,317000
417,318000,318000
418,319000,319000
419,320000,320000
420,321000,321000
421,322000,322000
422,323000,323000
423,324000,324000
424,325000,325000
425,326000,326000
426,327000,327000
427,328000,328000
428,329000,329000
429,330000,330000
430,331000,331000
431,332000,332000
432,333000,333000
433,334000,334000
434,335000,335000
435,336000,336000
436,337000,337000
437,338000,338000
438,339000,339000
439,340000,340000
440,341000,341000
441,342000,342000
442,343000,343000
443,344000,344000
444,345000,345000
445,346000,346000
446,347000,347000
447,348000,348000
448,349000,349000
449,350000,350000
450,351000,351000
451,352000,352000
452,353000,353000
453,354000,354000
454,355000,355000
455,356000,356000
456,357000,357000
457,358000,358000
458,359000,359000
459,360000,360000
460,361000,361000
461,362000,362000
462,363000,363000
463,364000,364000
464,365000,365000
465,366000,366000
466,367000,367000
467,368000,368000
468,369000,369000
469,370000,370000
470,371000,371000
471,372000,372000
472,373000,373000
473,374000,374000
474,375000,375000
475,376000,376000
476,377000,377000
477,378000,378000
478,379000,379000
479,380000,380000
480,381000,381000
481,382000,382000
482,383000,383000
483,384000,384000
484,385000,385000
485,386000,386000
486,387000,387000
487,388000,388000
488,389000,389000
489,390000,390000
490,391000,391000
491,392000,392000
492,393000,393000
493,394000,394000
494,395000,395000
495,396000,396000
496,397000,397000
497,398000,398000
498,399000,399000
499,400000,400000
500,401000,401000
501,402000,402000
502,403000,403000
503,404000,404000
504,405000,405000
505,406000,406000
506,407000,407000
507,408000,408000
508,409000,409000
509,410000,410000
510,411000,411000
511,412000,412000
512,413000,413000
513,414000,414000
514,415000,415000
515,416000,416000
516,417000,417000
517,418000,418000
518,419000,419000
519,420000,420000
520,421000,421000
521,422000,422000
522,423000,423000
523,424000,424000
524,425000,425000
525,426000,426000
526,427000,427000
527,428000,428000
528,429000,429000
529,430000,430000
530,431000,431000
531,432000,432000
532,433000,433000
533,434000,434000
534,435000,435000
535,436000,436000
536,437000,437000
537,438000,438000
538,439000,439000
539,440000,440000
540,441000,441000
541,442000,442000
542,443000,443000
543,444000,444000
544,445000,445000
545,446000,446000
546,447000,447000
547,448000,448000
548,449000,449000
549,450000,450000
550,451000,451000
551,452000,452000
552,453000,453000
553,454000,454000
554,455000,455000
555,456000,456000
556,457000,457000
557,458000,458000
558,459000,459000
559,460000,460000
560,461000,461000
561,462000,462000
562,463000,463000
563,464000,464000
564,465000,465000
565,466000,466000
566,467000,467000
567,468000,468000
568,469000,469000
569,470000,470000
570,471000,471000
571,472000,472000
572,473000,473000
573,474000,474000
574,475000,475000
575,476000,476000
576,477000,477000
577,478000,478000
578,479000,479000
579,480000,480000
580,481000,481000
581,482000,482000
582,483000,483000
583,484000,484000
584,485000,485000
585,486000,486000
586,487000,487000
587,488000,488000
588,489000,489000
589,490000,490000
590,491000,491000
591,492000,492000
592,493000,493000
593,494000,494000
594,495000,495000
595,496000,496000
596,497000,497000
597,498000,498000
598,499000,499000
599,500000,500000
600,501000,501000
601,502000,502000
602,503000,503000
603,504000,504000
604,505000,505000
605,506000,506000
606,507000,507000
607,508000,508000
608,509000,509000
609,510000,510000
610,511000,511000
611,512000,512000
612,513000,513000
613,514000,514000
614,515000,515000
615,516000,516000
616,517000,517000
617,518000,518000
618,519000,519000
619,520000,520000
620,521000,521000
621,522000,522000
622,523000,523000
623,524000,524000
624,525000,525000
625,526000,526000
626,527000,527000
627,528000,528000
628,529000,529000
629,530000,530000
630,531000,531000
631,532000,532000
632,533000,533000
633,534000,534000
634,535000,535000
635,536000,536000
636,537000,537000
637,538000,538000
638,539000,539000
639,540000,540000
640,541000,541000
641,542000,542000
642,543000,543000
643,544000,544000
644,545000,545000
645,546000,546000
646,547000,547000
647,548000,548000
648,549000,549000
649,550000,550000
650,551000,551000
651,552000,552000
652,553000,553000
653,554000,554000
654,555000,555000
655,556000,556000
656,557000,557000
657,558000,558000
658,559000,559000
659,560000,560000
660,561000,561000
661,562000,562000
662,563000,563000
663,564000,564000
664,565000,565000
665,566000,566000
666,567000,567000
667,568000,568000
668,569000,569000
669,570000,570000
670,571000,571000
671,572000,572000
672,573000,573000
673,574000,574000
674,575000,575000
675,576000,576000
676,577000,577000
677,578000,578000
678,579000,579000
679,580000,580000
680,581000,581000
681,582000,582000
682,583000,583000
683,584000,584000
684,585000,585000
685,586000,586000
686,587000,587000
687,588000,588000
688,589000,589000
689,590000,590000
690,591000,591000
691,592000,592000
692,593000,593000
693,594000,594000
694,595000,595000
695,596000,596000
696,597000,597000
697,598000,598000
698,599000,599000
699,600000,600000
700,601000,601000
701,602000,602000
702,603000,603000
703,604000,604000
704,605000,605000
705,606000,606000
706,607000,607000
707,608000,608000
708,609000,609000
709,610000,610000
710,611000,611000
711,612000,612000
712,613000,613000
713,614000,614000
714,615000,615000
715,616000,616000
716,617000,617000
717,618000,618000
718,619000,619000
719,620000,620000
720,621000,621000
721,622000,622000
722,623000,623000
723,624000,624000
724,625000,625000
725,626000,626000
726,627000,627000
727,628000,628000
728,629000,629000
729,630000,630000
730,631000,631000
731,632000,632000
732,633000,633000
733,634000,634000
734,635000,635000
735,636000,636000
736,637000,637000
737,638000,638000
738,639000,639000
739,640000,640000
740,641000,641000
741,642000,642000
742,643000,643000
743,644000,644000
744,645000,645000
745,646000,646000
746,647000,647000
747,648000,648000
748,649000,649000
749,650000,650000
750,651000,651000
751,652000,652000
752,653000,653000
753,654000,654000
754,655000,655000
755,656000,656000
756,657000,657000
757,658000,658000
758,659000,659000
759,660000,660000
760,661000,661000
761,662000,662000
762,663000,663000
763,664000,664000
764,665000,665000
765,666000,666000
766,667000,667000
767,668000,668000
768,669000,669000
769,670000,670000
770,671000,671000
771,672000,672000
772,673000,673000
773,674000,674000
774,675000,675000
775,676000,676000
776,677000,677000
777,678000,678000
778,679000,679000
779,680000,680000
780,681000,681000
781,682000,682000
782,683000,683000
783,684000,684000
784,685000,685000
785,686000,686000
786,687000,687000
787,688000,688000
788,689000,689000
789,690000,690000
790,691000,691000
791,692000,692000
792,693000,693000
793,694000,694000
794,695000,695000
795,696000,696000
796,697000,697000
797,698000,698000
798,699000,699000
799,700000,700000
800,701000,701000
801,702000,702000
802,703000,703000
803,704000,704000
804,705000,705000
805,706000,706000
806,707000,707000
807,708000,708000
808,709000,709000
809,710000,710000
810,711000,711000
811,712000,712000
812,713000,713000
813,714000,714000
814,715000,715000
815,716000,716000
816,717000,717000
817,718000,718000
818,719000,719000
819,720000,720000
820,721000,721000
821,722000,722000
822,723000,723000
823,724000,724000
824,725000,725000
825,726000,726000
826,727000,727000
827,728000,728000
828,729000,729000
829,730000,730000
830,731000,731000
831,732000,732000
832,733000,733000
833,734000,734000
834,735000,735000
835,736000,736000
836,737000,737000
837,738000,738000
838,739000,739000
839,740000,740000
840,741000,741000
841,742000,742000
842,743000,743000
843,744000,744000
844,745000,745000
845,746000,746000
846,747000,747000
847,748000,748000
848,749000,749000
849,750000,750000
850,751000,751000
851,752000,752000
852,753000,753000
853,754000,754000
854,755000,755000
855,756000,756000
856,757000,757000
857,758000,758000
858,759000,759000
859,760000,760000
860,761000,761000
861,762000,762000
862,763000,763000
863,764000,764000
864,765000,765000
865,766000,766000
866,767000,767000
867,768000,768000
868,769000,769000
869,770000,770000
870,771000,771000
871,772000,772000
872,773000,773000
873,774000,774000
874,775000,775000
875,776000,776000
876,777000,777000
877,778000,778000
878,779000,779000
879,780000,780000
880,781000,781000
881,782000,782000
882,783000,783000
883,784000,784000
884,785000,785000
885,786000,786000
886,787000,787000
887,788000,788000
888,789000,789000
889,790000,790000
890,791000,791000
891,792000,792000
892,793000,793000
893,794000,794000
894,795000,795000
895,796000,796000
896,797000,797000
897,798000,798000
898,799000,799000
899,800000,800000
900,801000,801000
901,802000,802000
902,803000,803000
903,804000,804000
904,805000,805000
905,806000,806000
906,807000,807000
907,808000,808000
908,809000,809000
909,810000,810000
910,811000,811000
911,812000,812000
912,813000,813000
913,814000,814000
914,815000,815000
915,816000,816000
916,817000,817000
917,818000,818000
918,819000,819000
919,820000,820000
920,821000,821000
921,822000,822000
922,823000,823000
923,824000,824000
924,825000,825000
925,826000,826000
926,827000,827000
927,828000,828000
928,829000,829000
929,830000,830000
930,831000,831000
931,832000,832000
932,833000,833000
933,834000,834000
934,835000,835000
935,836000,836000
936,837000,837000
937,838000,838000
938,839000,839000
939,840000,840000
940,841000,841000
941,842000,842000
942,843000,843000
943,844000,844000
944,845000,845000
945,846000,846000
946,847000,847000
947,848000,848000
948,849000,849000
949,850000,850000
950,851000,851000
951,852000,852000
952,853000,853000
953,854000,854000
954,855000,855000
955,856000,856000
956,857000,857000
957,858000,858000
958,859000,859000
959,860000,860000
960,861000,861000
961,862000,862000
962,863000,863000
963,864000,864000
964,865000,865000
965,866000,866000
966,867000,867000
967,868000,868000
968,869000,869000
969,870000,870000
970,871000,871000
971,872000,872000
972,873000,873000
973,874000,874000
974,875000,875000
975,876000,876000
976,877000,877000
977,878000,878000
978,879000,879000
979,880000,880000
980,881000,881000
981,882000,882000
982,883000,883000
983,884000,884000
984,885000,885000
985,886000,886000
986,887000,887000
987,888000,888000
988,889000,889000
989,890000,890000
990,891000,891000
991,892000,892000
992,893000,893000
993,894000,894000
994,895000,895000
995,896000,896000
996,897000,897000
997,898000,898000
998,899000,899000
999,900000,900000
1000,901000,901000
1001,902000,902000
1002,903000,903000
1003,904000,904000
1004,905000,905000
1005,906000,906000
1006,907000,907000
1007,908000,908000
1008,909000,909000
1009,910000,910000
1010,911000,911000
1011,912000,912000
1012,913000,913000
1013,914000,914000
1014,915000,915000
1015,916000,916000
1016,917000,917000
1017,918000,918000
1018,919000,919000
1019,920000,920000
1020,921000,921000
1021,922000,922000
1022,923000,923000
1023,924000,924000
1024,925000,925000
1025,926000,926000
1026,927000,927000
1027,928000,928000
1028,929000,929000
1029,930000,930000
1030,931000,931000
1031,932000,932000
1032,933000,933000
1033,934000,934000
1034,935000,935000
1035,936000,936000
1036,937000,937000
1037,938000,938000
1038,939000,939000
1039,940000,940000
1040,941000,941000
1041,942000,942000
1042,943000,943000
1043,944000,944000
1044,945000,945000
1045,946000,946000
1046,947000,947000
1047,948000,948000
1048,949000,949000
1049,950000,950000
1050,951000,951000
1051,952000,952000
1052,953000,953000
1053,954000,954000
1054,955000,955000
1055,956000,956000
1056,957000,957000
1057,958000,958000
1058,959000,959000
1059,960000,960000
1060,961000,961000
1061,962000,962000
1062,963000,963000
1063,964000,964000
1064,965000,965000
1065,966000,966000
1066,967000,967000
1067,968000,968000
1068,969000,969000
1069,970000,970000
1070,971000,971000
1071,972000,972000
1072,973000,973000
1073,974000,974000
1074,975000,975000
1075,976000,976000
1076,977000,977000
1077,978000,978000
1078,979000,979000
1079,980000,980000
1080,981000,981000
1081,982000,982000
1082,983000,983000
1083,984000,984000
1084,985000,985000
1085,986000,986000
1086,987000,987000
1087,988000,988000
1088,989000,989000
1089,990000,990000
1090,991000,991000
1091,992000,992000
1092,993000,993000
1093,994000,994000
1094,995000,995000
1095,996000,996000
1096,997000,997000
1097,998000,998000
1098,999000,999000
1099,1000000,1000000
1100,1001000,1001000
1101,1002000,1002000
1102,1003000,1003000
1103,1004000,1004000
1104,1005000,1005000
1105,1006000,1006000
1106,1007000,1007000
1107,1008000,1008000
1108,1009000,1009000
1109,1010000,1010000
1110,1011000,1011000
1111,1012000,1012000
1112,1013000,1013000
1113,1014000,1014000
1114,1015000,1015000
1115,1016000,1016000
1116,1017000,1017000
1117,1018000,1018000
1118,1019000,1019000
1119,1020000,1020000
1120,1021000,1021000
1121,1022000,1022000
1122,1023000,1023000
1123,1024000,1024000
1124,1025000,1025000
1125,1026000,1026000
1126,1027000,1027000
1127,1028000,1028000
1128,1029000,1029000
1129,1030000,1030000
1130,1031000,1031000
1131,1032000,1032000
1132,1033000,1033000
1133,1034000,1034000
1134,1035000,1035000
1135,1036000,1036000
1136,1037000,1037000
1137,1038000,1038000
1138,1039000,1039000
1139,1040000,1040000
1140,1041000,1041000
1141,1042000,1042000
1142,1043000,1043000
1143,1044000,1044000
1144,1045000,1045000
1145,1046000,1046000
1146,1047000,1047000
1147,1048000,1048000
1148,1049000,1049000
1149,1050000,1050000
1150,1051000,1051000
1151,1052000,1052000
1152,1053000,1053000
1153,1054000,1054000
1154,1055000,1055000
1155,1056000,1056000
1156,1057000,1057000
1157,1058000,1058000
1158,1059000,1059000
1159,1060000,1060000
1160,1061000,1061000
1161,1062000,1062000
1162,1063000,1063000
1163,1064000,1064000
1164,1065000,1065000
1165,1066000,1066000
1166,1067000,1067000
1167,1068000,1068000
1168,1069000,1069000
1169,1070000,1070000
1170,1071000,1071000
1171,1072000,1072000
1172,1073000,1073000
1173,1074000,1074000
1174,1075000,1075000
1175,1076000,1076000
1176,1077000,1077000
1177,1078000,1078000
1178,1079000,1079000
1179,1080000,1080000
1180,1081000,1081000
1181,1082000,1082000
1182,1083000,1083000
1183,1084000,1084000
1184,1085000,1085000
1185,1086000,1086000
1186,1087000,1087000
1187,1088000,1088000
1188,1089000,1089000
1189,1090000,1090000
1190,1091000,1091000
1191,1092000,1092000
1192,1093000,1093000
1193,1094000,1094000
1194,1095000,1095000
1195,1096000,1096000
1196,1097000,1097000
1197,1098000,1098000
1198,1099000,1099000
1199,1100000,1100000
1200,1101000,1101000
1201,1102000,1102000
1202,1103000,1103000
1203,1104000,1104000
1204,1105000,1105000
1205,1106000,1106000
1206,1107000,1107000
1207,1108000,1108000
1208,1109000,1109000
1209,1110000,1110000
1210,1111000,1111000
1211,1112000,1112000
1212,1113000,1113000
1213,1114000,1114000
1214,1115000,1115000
1215,1116000,1116000
1216,1117000,1117000
1217,1118000,1118000
1218,1119000,1119000
1219,1120000,1120000
1220,1121000,1121000
1221,1122000,1122000
1222,1123000,1123000
1223,1124000,1124000
1224,1125000,1125000
1225,1126000,1126000
1226,1127000,1127000
1227,1128000,1128000
1228,1129000,1129000
1229,1130000,1130000
1230,1131000,1131000
1231,1132000,1132000
1232,1133000,1133000
1233,1134000,1134000
1234,1135000,1135000
1235,1136000,1136000
1236,1137000,1137000
1237,1138000,1138000
1238,1139000,1139000
1239,1140000,1140000
1240,1141000,1141000
1241,1142000,1142000
1242,1143000,1143000
1243,1144000,1144000
1244,1145000,1145000
1245,1146000,1146000
1246,1147000,1147000
1247,1148000,1148000
1248,1149000,1149000
1249,1150000,1150000
1250,1151000,1151000
1251,1152000,1152000
1252,1153000,1153000
1253,1154000,1154000
1254,1155000,1155000
1255,1156000,1156000
1256,1157000,1157000
1257,1158000,1158000
1258,1159000,1159000
1259,1160000,1160000
1260,1161000,1161000
1261,1162000,1162000
1262,1163000,1163000
1263,1164000,1164000
1264,1165000,1165000
1265,1166000,1166000
1266,1167000,1167000
1267,1168000,1168000
1268,1169000,1169000
1269,1170000,1170000
1270,1171000,1171000
1271,1172000,1172000
1272,1173000,1173000
1273,1174000,1174000
1274,1175000,1175000
1275,1176000,1176000
1276,1177000,1177000
1277,1178000,1178000
1278,1179000,1179000
1279,1180000,1180000
1280,1181000,1181000
1281,1182000,1182000
1282,1183000,1183000
1283,1184000,1184000
1284,1185000,1185000
1285,1186000,1186000
1286,1187000,1187000
1287,1188000,1188000
1288,1189000,1189000
1289,1190000,1190000
1290,1191000,1191000
1291,1192000,1192000
1292,1193000,1193000
1293,1194000,1194000
1294,1195000,1195000
1295,1196000,1196000
1296,1197000,1197000
1297,1198000,1198000
1298,1199000,1199000
1299,1200000,1200000
1300,1201000,1201000
1301,1202000,1202000
1302,1203000,1203000
1303,1204000,1204000
1304,1205000,1205000
1305,1206000,1206000
1306,1207000,1207000
1307,1208000,1208000
1308,1209000,1209000
1309,1210000,1210000
1310,1211000,1211000
1311,1212000,1212000
1312,1213000,1213000
1313,1214000,1214000
1314,1215000,1215000
1315,1216000,1216000
1316,1217000,1217000
1317,1218000,1218000
1318,1219000,1219000
1319,1220000,1220000
1320,1221000,1221000
1321,1222000,1222000
1322,1223000,1223000
1323,1224000,1224000
1324,1225000,1225000
1325,1226000,1226000
1326,1227000,1227000
1327,1228000,1228000
1328,1229000,1229000
1329,1230000,1230000
1330,1231000,1231000
1331,1232000,1232000
1332,1233000,1233000
1333,1234000,1234000
1334,1235000,1235000
1335,1236000,1236000
1336,1237000,1237000
1337,1238000,1238000
1338,1239000,1239000
1339,1240000,1240000
1340,1241000,1241000
1341,1242000,1242000
1342,1243000,1243000
1343,1244000,1244000
1344,1245000,1245000
1345,1246000,1246000
1346,1247000,1247000
1347,1248000,1248000
1348,1249000,1249000
1349,1250000,1250000
1350,1251000,1251000
1351,1252000,1252000
1352,1253000,1253000
1353,1254000,1254000
1354,1255000,1255000
1355,1256000,1256000
1356,1257000,1257000
1357,1258000,1258000
1358,1259000,1259000
1359,1260000,1260000
1360,1261000,1261000
1361,1262000,1262000
1362,1263000,1263000
1363,1264000,1264000
1364,1265000,1265000
1365,1266000,1266000
1366,1267000,1267000
1367,1268000,1268000
1368,1269000,1269000
1369,1270000,1270000
1370,1271000,1271000
1371,1272000,1272000
1372,1273000,1273000
1373,1274000,1274000
1374,1275000,1275000
1375,1276000,1276000
1376,1277000,1277000
1377,1278000,1278000
1378,1279000,1279000
1379,1280000,1280000
1380,1281000,1281000
1381,1282000,1282000
1382,1283000,1283000
1383,1284000,1284000
1384,1285000,1285000
1385,1286000,1286000
1386,1287000,1287000
1387,1288000,1288000
1388,1289000,1289000
1389,1290000,1290000
1390,1291000,1291000
1391,1292000,1292000
1392,1293000,1293000
1393,1294000,1294000
1394,1295000,1295000
1395,1296000,1296000
1396,1297000,1297000
1397,1298000,1298000
1398,1299000,1299000
1399,1300000,1300000
1400,1301000,1301000
1401,1302000,1302000
1402,1303000,1303000
1403,1304000,1304000
1404,1305000,1305000
1405,1306000,1306000
1406,1307000,1307000
1407,1308000,1308000
1408,1309000,1309000
1409,1310000,1310000
1410,1311000,1311000
1411,1312000,1312000
1412,1313000,1313000
1413,1314000,1314000
1414,1315000,1315000
1415,1316000,1316000
1416,1317000,1317000
1417,1318000,1318000
1418,1319000,1319000
1419,1320000,1320000
1420,1321000,1321000
1421,1322000,1322000
1422,1323000,1323000
1423,1324000,1324000
1424,1325000,1325000
1425,1326000,1326000
1426,1327000,1327000
1427,1328000,1328000
1428,1329000,1329000
1429,1330000,1330000
1430,1331000,1331000
1431,1332000,1332000
1432,1333000,1333000
1433,1334000,1334000
1434,1335000,1335000
1435,1336000,1336000
1436,1337000,1337000
1437,1338000,1338000
1438,1339000,1339000
1439,1340000,1340000
1440,1341000,1341000
1441,1342000,1342000
1442,1343000,1343000
1443,1344000,1344000
1444,1345000,1345000
1445,1346000,1346000
1446,1347000,1347000
1447,1348000,1348000
1448,1349000,1349000
1449,1350000,1350000
1450,1351000,1351000
1451,1352000,1352000
1452,1353000,1353000
1453,1354000,1354000
1454,1355000,1355000
1455,1356000,1356000
1456,1357000,1357000
1457,1358000,1358000
1458,1359000,1359000
1459,1360000,1360000
1460,1361000,1361000
1461,1362000,1362000
1462,1363000,1363000
1463,1364000,1364000
1464,1365000,1365000
1465,1366000,1366000
1466,1367000,1367000
1467,1368000,1368000
1468,1369000,1369000
1469,1370000,1370000
1470,1371000,1371000
1471,1372000,1372000
1472,1373000,1373000
1473,1374000,1374000
1474,1375000,1375000
1475,1376000,1376000
1476,1377000,1377000
1477,1378000,1378000
1478,1379000,1379000
1479,1380000,1380000
1480,1381000,1381000
1481,1382000,1382000
1482,1383000,1383000
1483,1384000,1384000
1484,1385000,1385000
1485,1386000,1386000
1486,1387000,1387000
1487,1388000,1388000
1488,1389000,1389000
1489,1390000,1390000
1490,1391000,1391000
1491,1392000,1392000
1492,1393000,1393000
1493,1394000,1394000
1494,1395000,1395000
1495,1396000,1396000
1496,1397000,1397000
1497,1398000,1398000
1498,1399000,1399000
1499,1400000,1400000
1500,1401000,1401000
1501,1402000,1402000
1502,1403000,1403000
1503,1404000,1404000
1504,1405000,1405000
1505,1406000,1406000
1506,1407000,1407000
1507,1408000,1408000
1508,1409000,1409000
1509,1410000,1410000
1510,1411000,1411000
1511,1412000,1412000
1512,1413000,1413000
1513,1414000,1414000
1514,1415000,1415000
1515,1416000,1416000
1516,1417000,1417000
1517,1418000,1418000
1518,1419000,1419000
1519,1420000,1420000
1520,1421000,1421000
1521,1422000,1422000
1522,1423000,1423000
1523,1424000,1424000
1524,1425000,1425000
1525,1426000,1426000
1526,1427000,1427000
1527,1428000,1428000
1528,1429000,1429000
1529,1430000,1430000
1530,1431000,1431000
1531,1432000,1432000
1532,1433000,1433000
1533,1434000,1434000
1534,1435000,1435000
1535,1436000,1436000
1536,1437000,1437000
1537,1438000,1438000
1538,1439000,1439000
1539,1440000,1440000
1540,1441000,1441000
1541,1442000,1442000
1542,1443000,1443000
1543,1444000,1444000
1544,1445000,1445000
1545,1446000,1446000
1546,1447000,1447000
1547,1448000,1448000
1548,1449000,1449000
1549,1450000,1450000
1550,1451000,1451000
1551,1452000,1452000
1552,1453000,1453000
1553,1454000,1454000
1554,1455000,1455000
1555,1456000,1456000
1556,1457000,1457000
1557,1458000,1458000
1558,1459000,1459000
1559,1460000,1460000
1560,1461000,1461000
1561,1462000,1462000
1562,1463000,1463000
1563,1464000,1464000
1564,1465000,1465000
1565,1466000,1466000
1566,1467000,1467000
1567,1468000,1468000
1568,1469000,1469000
1569,1470000,1470000
1570,1471000,1471000
1571,1472000,1472000
1572,1473000,1473000
1573,1474000,1474000
1574,1475000,1475000
1575,1476000,1476000
1576,1477000,1477000
1577,1478000,1478000
1578,1479000,1479000
1579,1480000,1480000
1580,1481000,1481000
1581,1482000,1482000
1582,1483000,1483000
1583,1484000,1484000
1584,1485000,1485000
1585,1486000,1486000
1586,1487000,1487000
1587,1488000,1488000
1588,1489000,1489000
1589,1490000,1490000
1590,1491000,1491000
1591,1492000,1492000
1592,1493000,1493000
1593,1494000,1494000
1594,1495000,1495000
1595,1496000,1496000
1596,1497000,1497000
1597,1498000,1498000
1598,1499000,1499000
1599,1500000,1500000
1600,1501000,1501000
1601,1502000,1502000
1602,1503000,1503000
1603,1504000,1504000
1604,1505000,1505000
1605,1506000,1506000
1606,1507000,1507000
1607,1508000,1508000
1608,1509000,1509000
1609,1510000,1510000
1610,1511000,1511000
1611,1512000,1512000
1612,1513000,1513000
1613,1514000,1514000
1614,1515000,1515000
1615,1516000,1516000
1616,1517000,1517000
1617,1518000,1518000
1618,1519000,1519000
1619,1520000,1520000
1620,1521000,1521000
1621,1522000,1522000
1622,1523000,1523000
1623,1524000,1524000
1624,1525000,1525000
1625,1526000,1526000
1626,1527000,1527000
1627,1528000,1528000
1628,1529000,1529000
1629,1530000,1530000
1630,1531000,1531000
1631,1532000,1532000
1632,1533000,1533000
1633,1534000,1534000
1634,1535000,1535000
1635,1536000,1536000
